concept_id,label_ko,grade,domain,unit,confidence,source_ref_count,source_count,evidence_kind_count,sources,evidence_kinds,has_curriculum_evidence,has_achievement_evidence,has_textbook_evidence,evidence_depth,needs_textbook_evidence
m1_geo_triangle_congruence_sss_condition,세 쌍의 대응변의 길이가 각각 같은 삼각형 합동 조건,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_triangle_congruence_sas_condition,두 쌍의 대응변의 길이와 그 끼인각의 크기가 각각 같은 삼각형 합동 조건,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_triangle_congruence_asa_condition,한 쌍의 대응변의 길이와 그 양 끝각의 크기가 각각 같은 삼각형 합동 조건,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_congruence_condition_selection,삼각형 합동 조건 선택하기,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_triangle_congruence_judgement,삼각형의 합동 판별,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_opposite_side,대변,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_opposite_angle,대각,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_mis_construction_measurement_tools,눈금자나 각도기로 재서 작도하는 오류,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_sas_nonincluded_angle,끼인각이 아닌 각을 SAS 조건에 쓰는 오류,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_congruence_correspondence_order,합동 판별에서 대응 순서를 무시하는 오류,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_polygon,다각형,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_convex_polygon_scope,볼록다각형 범위,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,medium,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_geo_interior_angle,내각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_exterior_angle,외각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_polygon_angle_sum,다각형의 내각과 외각의 크기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_polygon_vertex_count,다각형의 꼭짓점 수,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_polygon_interior_angle_sum,다각형의 내각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_polygon_exterior_angle_sum,다각형의 외각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_polygon_angle_sum_generalization,다각형의 각의 성질 일반화하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_polygon_interior_angle_sum_calculation,다각형의 내각의 합 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_polygon_exterior_angle_calculation,다각형의 외각의 크기 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_diagonal,대각선,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_geo_diagonal_count,다각형의 대각선 개수,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_diagonal_count_calculation,다각형의 대각선 개수 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_sector,부채꼴,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_central_angle,중심각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_arc,호,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_chord,현,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,5,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_circular_segment,활꼴,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,1,2,curriculum_math_2022,achievement_standard; term_list,yes,no,no,official_single_source,yes
m1_geo_secant,할선,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,1,2,curriculum_math_2022,achievement_standard; term_list,yes,no,no,official_single_source,yes
m1_geo_sector_arc_length_area,부채꼴의 호의 길이와 넓이 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_sector_central_angle_arc_relation,부채꼴의 중심각과 호의 관계,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_sector_arc_length_calculation,부채꼴의 호의 길이 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_sector_area_calculation,부채꼴의 넓이 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_sector_proportional_reasoning,중심각에 따른 부채꼴 비례 추론,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_arc_chord,호와 현을 같은 대상으로 보는 오류,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_mis_polygon_interior_exterior_angle,내각과 외각을 같은 각으로 보는 오류,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_mis_sector_angle_proportion,중심각 비례 관계를 호의 길이와 넓이에 적용하지 않는 오류,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_polyhedron,다면체,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_regular_polyhedron,정다면체,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_frustum_pyramid,각뿔대,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_solid_of_revolution,회전체,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_axis_of_rotation,회전축,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_frustum_cone,원뿔대,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_solid_cross_section,입체도형의 단면,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_solid_net,전개도,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,medium,5,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_solid_face,입체도형의 면,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,medium,4,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_geo_solid_edge,입체도형의 모서리,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,medium,4,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_geo_solid_vertex,입체도형의 꼭짓점,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,medium,4,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_geo_solid_component_identification,면·모서리·꼭짓점 찾기,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,medium,4,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_geo_orthographic_drawing,겨냥도,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,low,1,1,1,achievement_research_report_2022,research_report_achievement_level_context,no,no,no,official_single_source,yes
m1_geo_solid_net_drawing,전개도 그리기,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,medium,4,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
