edge_id,source_id,source_label_ko,source_grade,source_domain,source_unit,target_id,target_label_ko,target_grade,target_domain,target_unit,relationship_type,edge_scope,confidence,source_ref_count,source_count,evidence_kind_count,sources,evidence_kinds,has_curriculum_evidence,has_achievement_evidence,has_textbook_evidence,evidence_depth,needs_textbook_evidence,notes
m1_num_positive_number__prerequisite_for__m1_num_integer,m1_num_positive_number,양수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer,정수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes,
m1_num_negative_number__prerequisite_for__m1_num_integer,m1_num_negative_number,음수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer,정수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes,
m1_num_integer__prerequisite_for__m1_num_rational_fraction_form,m1_num_integer,정수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_rational_fraction_form,유리수의 분수 꼴 표현,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_num_number_line__prerequisite_for__m1_num_absolute_value,m1_num_number_line,수직선,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_absolute_value,절댓값,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_num_absolute_value__prerequisite_for__m1_num_opposite_numbers,m1_num_absolute_value,절댓값,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_num_plus_sign__prerequisite_for__m1_num_opposite_numbers,m1_num_plus_sign,양의 부호,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_num_minus_sign__prerequisite_for__m1_num_opposite_numbers,m1_num_minus_sign,음의 부호,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_num_integer__prerequisite_for__m1_num_order_relation,m1_num_integer,정수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_order_relation,정수와 유리수의 대소 관계,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes,
m1_num_rational_number__prerequisite_for__m1_num_order_relation,m1_num_rational_number,유리수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_order_relation,정수와 유리수의 대소 관계,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes,
m1_num_number_line__prerequisite_for__m1_num_order_relation,m1_num_number_line,수직선,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_order_relation,정수와 유리수의 대소 관계,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes,
m1_num_number_line__prerequisite_for__m1_num_number_line_position_order,m1_num_number_line,수직선,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_number_line_position_order,수직선에서 오른쪽에 있는 수가 더 큼,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_integer__prerequisite_for__m1_num_four_operations,m1_num_integer,정수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_four_operations,정수와 유리수의 사칙계산,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes,
m1_num_rational_number__prerequisite_for__m1_num_four_operations,m1_num_rational_number,유리수,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_four_operations,정수와 유리수의 사칙계산,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes,
m1_num_addition__prerequisite_for__m1_num_integer_rational_add_sub,m1_num_addition,덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_subtraction__prerequisite_for__m1_num_integer_rational_add_sub,m1_num_subtraction,뺄셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_absolute_value__prerequisite_for__m1_num_integer_rational_add_sub,m1_num_absolute_value,절댓값,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_plus_sign__prerequisite_for__m1_num_integer_rational_add_sub,m1_num_plus_sign,양의 부호,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_minus_sign__prerequisite_for__m1_num_integer_rational_add_sub,m1_num_minus_sign,음의 부호,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_addition__prerequisite_for__m1_num_same_sign_addition,m1_num_addition,덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_same_sign_addition,부호가 같은 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_absolute_value__prerequisite_for__m1_num_same_sign_addition,m1_num_absolute_value,절댓값,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_same_sign_addition,부호가 같은 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_plus_sign__prerequisite_for__m1_num_same_sign_addition,m1_num_plus_sign,양의 부호,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_same_sign_addition,부호가 같은 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_minus_sign__prerequisite_for__m1_num_same_sign_addition,m1_num_minus_sign,음의 부호,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_same_sign_addition,부호가 같은 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_addition__prerequisite_for__m1_num_different_sign_addition,m1_num_addition,덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_different_sign_addition,부호가 다른 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_absolute_value__prerequisite_for__m1_num_different_sign_addition,m1_num_absolute_value,절댓값,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_different_sign_addition,부호가 다른 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_order_relation__prerequisite_for__m1_num_different_sign_addition,m1_num_order_relation,정수와 유리수의 대소 관계,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_different_sign_addition,부호가 다른 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_plus_sign__prerequisite_for__m1_num_different_sign_addition,m1_num_plus_sign,양의 부호,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_different_sign_addition,부호가 다른 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_minus_sign__prerequisite_for__m1_num_different_sign_addition,m1_num_minus_sign,음의 부호,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_different_sign_addition,부호가 다른 수의 덧셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_num_subtraction__prerequisite_for__m1_num_subtraction_as_add_opposite,m1_num_subtraction,뺄셈,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_subtraction_as_add_opposite,뺄셈을 반대 부호의 덧셈으로 바꾸기,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,prerequisite_for,same_unit,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
